きた M9 名詞-一般 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
日本ケミコン T1-10 名詞-固有名詞-組織 B-ORGANIZATION
など M9 助詞-副助詞 O
が S9 助詞-格助詞-一般 O
健闘 M1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
まだ M9 副詞-助詞類接続 O
混とん T1-9 名詞-一般 O
。 S2 記号-句点 O

五 S6 名詞-数 O
区 S1 名詞-一般 O
で S9 助動詞 O
片岡 M1 名詞-固有名詞-人名-姓 B-PERSON
が S9 助詞-格助詞-一般 O
快走 M1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
ようやく M9 副詞-一般 O
二 S6 名詞-数 O
位 S1 名詞-副詞可能 O
が S9 助詞-格助詞-一般 O
決定的 M1 名詞-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
。 S2 記号-句点 O

最終 M1 名詞-一般 O
六 S6 名詞-数 O
区 S1 名詞-一般 O
では M9 接続詞 O
沖電気 M1 名詞-固有名詞-組織 B-ORGANIZATION
宮崎 M1 名詞-固有名詞-地域-一般 I-ORGANIZATION
と S9 助詞-格助詞-引用 O
東海銀行 M1 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
激しい T1-9 形容詞-自立 O
三位 T6-1 名詞-一般 O
争い T1-9 名詞-一般 O
。 S2 記号-句点 O

東海銀行 M1 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
アンカー M10 名詞-一般 O
本荘 M1 名詞-固有名詞-人名-姓 B-PERSON
が S9 助詞-格助詞-一般 O
地元 M1 名詞-一般 O
の S9 助詞-連体化 O
意地 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
見せ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

　 S13 記号-空白 O
「 S2 記号-括弧開 O
独り旅 T9-1 名詞-一般 O
」 S2 記号-括弧閉 O
の S9 助詞-連体化 O
リクルート M10 名詞-固有名詞-組織 B-ORGANIZATION
は S9 助詞-係助詞 O
三区 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
・ S2 記号-一般 O
五十嵐 T6-1 名詞-固有名詞-人名-姓 B-PERSON
が S9 助詞-格助詞-一般 O
区間 M1 名詞-一般 O
新 S1 接頭詞-名詞接続 O
で S9 助動詞 O
走り T1-9 名詞-一般 O
、 S2 記号-読点 O
あと M9 名詞-非自立-副詞可能 O
は S9 助詞-係助詞 O
記録 M1 名詞-サ変接続 O
と S9 助詞-格助詞-引用 O
の S9 助詞-連体化 O
戦い T1-9 名詞-一般 O
。 S2 記号-句点 O

区間 M1 名詞-一般 O
距離 M1 名詞-一般 O
など M9 助詞-副助詞 O
諸 S1 接頭詞-名詞接続 O
条件 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
違う T1-9 動詞-自立 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
日本 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
エース M10 名詞-一般 O
級 S1 名詞-一般 O
が S9 助詞-格助詞-一般 O
たすき M9 名詞-一般 O
リレー M10 名詞-サ変接続 O
した M9 名詞-一般 O
先月 M1 名詞-副詞可能 B-DATE
の S9 助詞-連体化 O
国際 M1 名詞-一般 B-ORGANIZATION
千葉 T6-1 名詞-固有名詞-地域-一般 I-ORGANIZATION
駅伝 M1 名詞-一般 I-ORGANIZATION
の S9 助詞-連体化 O
記録 M1 名詞-サ変接続 O
より M9 副詞-一般 O
１ S5 名詞-数 O
分 S1 動詞-自立 O
半 S1 名詞-一般 B-PERCENT
以上 M1 名詞-非自立-副詞可能 O
も S9 助詞-係助詞 O
速い T1-9 形容詞-自立 O
見事 M1 名詞-形容動詞語幹 O
さ S9 助詞-終助詞 O
だっ M9 助動詞 O
た S9 助動詞 O
。 S2 記号-句点 O

（ S2 記号-括弧開 O
岩元 M1 名詞-固有名詞-人名-姓 B-ARTIFACT
晢 S1 名詞-一般 I-ARTIFACT
） S2 記号-括弧閉 O

「 S2 記号-括弧開 O
人生 M1 名詞-一般 B-ARTIFACT
を S9 助詞-格助詞-一般 I-ARTIFACT
考え直す T1-9 動詞-自立 I-ARTIFACT
勇気 M1 名詞-一般 I-ARTIFACT
を S9 助詞-格助詞-一般 I-ARTIFACT
与え T1-9 動詞-自立 I-ARTIFACT
られ M9 動詞-接尾 I-ARTIFACT
た S9 助動詞 I-ARTIFACT
」 S2 記号-括弧閉 I-ARTIFACT
―― M2 記号-一般 I-ARTIFACT
ノーベル M10 名詞-固有名詞-人名-一般 I-ARTIFACT
賞 S1 名詞-一般 I-ARTIFACT
受賞 M1 名詞-サ変接続 O
後 S1 名詞-非自立-副詞可能 O
の S9 助詞-連体化 O
大江 M1 名詞-固有名詞-人名-姓 B-PERSON
健三郎 T6-1 名詞-固有名詞-人名-名 I-PERSON
さん M9 名詞-接尾-人名 O

　 S13 記号-空白 O
【 S2 記号-括弧開 O
ストックホルム M10 名詞-固有名詞-地域-一般 B-LOCATION
１ S5 名詞-数 O
日 S1 名詞-一般 O
佐藤 M1 名詞-固有名詞-人名-姓 B-PERSON
由紀 M1 名詞-固有名詞-人名-姓 I-PERSON
】 S2 記号-括弧閉 O
「 S2 記号-括弧開 O
自分 M1 名詞-一般 O
の S9 助詞-連体化 O
人生 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
考え直す T1-9 動詞-自立 O
勇気 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
与え T1-9 動詞-自立 O
られ M9 動詞-接尾 O
た S9 助動詞 O
」 S2 記号-括弧閉 O
―― M2 記号-一般 O
。 S2 記号-句点 O

大江 M1 名詞-固有名詞-人名-姓 B-PERSON
健三郎 T6-1 名詞-固有名詞-人名-名 I-PERSON
さん M9 名詞-接尾-人名 O
は S9 助詞-係助詞 O
十日午後五時半 T6-1 名詞-数 O
すぎ M9 名詞-接尾-副詞可能 O
（ S2 記号-括弧開 O
日本 M1 名詞-固有名詞-地域-国 B-LOCATION
時間 M1 名詞-副詞可能 O
十一日午前一時半 T6-1 名詞-数 O
すぎ M9 名詞-接尾-副詞可能 O
） S2 記号-括弧閉 O
、 S2 記号-読点 O
ノーベル M10 名詞-固有名詞-人名-一般 B-ARTIFACT
賞 S1 名詞-一般 I-ARTIFACT
授賞 M1 名詞-サ変接続 O
式 S1 名詞-一般 O
を S9 助詞-格助詞-一般 O
終え T1-9 動詞-自立 O
た S9 助動詞 O
ストックホルム M10 名詞-固有名詞-地域-一般 B-LOCATION
の S9 助詞-連体化 O
コンサートホール M10 名詞-一般 O
で S9 助動詞 O
、 S2 記号-読点 O
こう M9 副詞-助詞類接続 O
語っ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

　 S13 記号-空白 O
大江 M1 名詞-固有名詞-人名-姓 B-PERSON
さん M9 名詞-接尾-人名 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
カール・グスタフ・スウェーデン T2-10 名詞-一般 O
国王 M1 名詞-一般 O
から M9 助詞-格助詞-一般 O
証書 M1 名詞-一般 O
と S9 助詞-格助詞-引用 O
金メダル T1-10 名詞-一般 O
を S9 助詞-格助詞-一般 O
手渡さ T1-9 動詞-自立 O
れる M9 動詞-接尾 O
と S9 助詞-格助詞-引用 O
、 S2 記号-読点 O
会場 M1 名詞-一般 O
から M9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
ひときわ M9 副詞-一般 O
大きな T1-9 連体詞 O
拍手 M1 名詞-サ変接続 O
。 S2 記号-句点 O

客席 M1 名詞-一般 O
の S9 助詞-連体化 O
前 S1 名詞-副詞可能 O
から M9 助詞-格助詞-一般 O
六 S6 名詞-数 O
番目 M1 名詞-接尾-助数詞 O
に S9 助詞-格助詞-一般 O
座っ T1-9 動詞-自立 O
ていた M9 形容詞-自立 O
ゆかり M9 名詞-一般 O
夫人 M1 名詞-一般 O
は S9 助詞-係助詞 O
そっと M9 副詞-一般 O
目頭 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
押さえる T1-9 動詞-自立 O
。 S2 記号-句点 O

手 S1 名詞-一般 O
を S9 助詞-格助詞-一般 O
大きく T1-9 形容詞-自立 O
横 S1 名詞-一般 O
に S9 助詞-格助詞-一般 O
広げ T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
一番 T6-1 名詞-副詞可能 O
力 S1 名詞-一般 O
を S9 助詞-格助詞-一般 O
込め T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
拍手 M1 名詞-サ変接続 O
した M9 名詞-一般 O
の S9 助詞-連体化 O
は S9 助詞-係助詞 O
長男 M1 名詞-一般 O
の S9 助詞-連体化 O
光 S1 名詞-一般 O
さん M9 名詞-接尾-人名 O
だ S9 助動詞 O
。 S2 記号-句点 O

振りそで T1-9 名詞-一般 O
姿 S1 名詞-一般 O
の S9 助詞-連体化 O
長女 M1 名詞-一般 O
菜採子 M1 名詞-固有名詞-人名-名 B-PERSON
（ S2 記号-括弧開 O
なつみこ M9 名詞-固有名詞-人名-名 O
） S2 記号-括弧閉 O
さん M9 名詞-接尾-人名 O
も S9 助詞-係助詞 O
まぶし M9 形容詞-自立 O
そう M9 副詞-助詞類接続 O
に S9 助詞-格助詞-一般 O
父親 M1 名詞-一般 O
の S9 助詞-連体化 O
晴れ姿 T9-1 名詞-一般 O
を S9 助詞-格助詞-一般 O
見つめ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

　 S13 記号-空白 O
授賞 M1 名詞-サ変接続 O
式 S1 名詞-一般 O
に S9 助詞-格助詞-一般 O
続い T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
市庁舎 M1 名詞-一般 O
ブルーホール M10 名詞-固有名詞-一般 O
で S9 助動詞 O
開か T1-9 動詞-自立 O
れ S9 助動詞 O
た S9 助動詞 O
晩さん T1-9 名詞-一般 O
会 S1 名詞-一般 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
千 S6 名詞-数 B-PERSON
三百人 T6-1 名詞-固有名詞-地域-一般 I-PERSON
が S9 助詞-格助詞-一般 O
正装 M1 名詞-サ変接続 O
で S9 助動詞 O
出席 M1 名詞-サ変接続 O
、 S2 記号-読点 O
大江 M1 名詞-固有名詞-人名-姓 B-PERSON
さん M9 名詞-接尾-人名 O
は S9 助詞-係助詞 O
「 S2 記号-括弧開 O
日本人 M1 名詞-一般 O
として M9 助詞-格助詞-連語 O
の S9 助詞-連体化 O
文学 M1 名詞-一般 O
・ S2 記号-一般 O
文化 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
探求 M1 名詞-サ変接続 O
する M9 動詞-自立 O
こと M9 名詞-非自立-一般 O
で S9 助動詞 O
、 S2 記号-読点 O
いくらか M9 副詞-一般 O
でも M9 助詞-副助詞 O
西欧 M1 名詞-固有名詞-地域-一般 B-LOCATION
に対して T1-9 助詞-格助詞-連語 O
お返し T1-9 名詞-サ変接続 O
したい M9 動詞-自立 O
。 S2 記号-句点 O

この M9 連体詞 O
賞 S1 名詞-一般 O
は S9 助詞-係助詞 O
その M9 連体詞 O
機会 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
与え T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
くれ M9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

お返し T1-9 名詞-サ変接続 O
は S9 助詞-係助詞 O
始まっ T1-9 動詞-自立 O
たばかり M9 動詞-自立 O
」 S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
英語 M1 名詞-一般 O
で S9 助動詞 O
謝辞 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
述べ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

　 S13 記号-空白 O
大江 M1 名詞-固有名詞-人名-姓 B-PERSON
さん M9 名詞-接尾-人名 O
は S9 助詞-係助詞 O
十一日 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
に S9 助詞-格助詞-一般 O
マールバッハ M10 名詞-固有名詞-地域-一般 B-LOCATION
を S9 助詞-格助詞-一般 O
訪問 M1 名詞-サ変接続 O
し S9 動詞-自立 O
、 S2 記号-読点 O
十 S6 名詞-数 B-DATE
、 S2 記号-読点 I-DATE
十 S6 名詞-数 I-DATE
両日 M1 名詞-一般 I-DATE
、 S2 記号-読点 O
それぞれ M9 名詞-副詞可能 O
イエーテボリ大学 T10-1 名詞-固有名詞-組織 B-ORGANIZATION
、 S2 記号-読点 O
ルンド M10 名詞-固有名詞-一般 O
大学 M1 名詞-一般 O
で S9 助動詞 O
講演 M1 名詞-サ変接続 O
した M9 名詞-一般 O
のち M9 名詞-副詞可能 O
十四日 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
、 S2 記号-読点 O
家族 M1 名詞-一般 O
とともに M9 助詞-格助詞-連語 O
帰国 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
途 S1 名詞-一般 O
に S9 助詞-格助詞-一般 O
就く T1-9 動詞-自立 O
。 S2 記号-句点 O

学校 M1 名詞-一般 O
の S9 助詞-連体化 O
窓 S1 名詞-一般 O
ガラス M10 名詞-一般 O
、 S2 記号-読点 O
割 S1 名詞-一般 O
られる M9 動詞-接尾 O
　 S13 記号-空白 O
１ S5 名詞-数 O
枚 S1 接頭詞-数接続 O
、 S2 記号-読点 O
悪質 M1 名詞-形容動詞語幹 O
な S9 助詞-終助詞 O
いやがらせ M9 名詞-一般 O
？ S2 記号-一般 O
―― M2 記号-一般 O
いじめ M9 名詞-一般 O
自殺 M1 名詞-サ変接続 O
・ S2 記号-一般 O
東部中 M1 名詞-固有名詞-組織 B-ORGANIZATION

　 S13 記号-空白 O
いじめ M9 名詞-一般 O
を S9 助詞-格助詞-一般 O
苦 S1 形容詞-自立 O
にし M9 名詞-一般 O
て S9 助詞-接続助詞 O
自殺 M1 名詞-サ変接続 O
した M9 名詞-一般 O
大河内 M1 名詞-固有名詞-人名-姓 B-PERSON
清輝 M1 名詞-固有名詞-人名-名 I-PERSON
君 S1 名詞-代名詞-一般 O
（ S2 記号-括弧開 O
１ S5 名詞-数 O
） S2 記号-括弧閉 O
が S9 助詞-格助詞-一般 O
通っ T1-9 動詞-自立 O
ていた M9 形容詞-自立 O
愛知 M1 名詞-固有名詞-地域-一般 B-ORGANIZATION
県 S1 名詞-一般 I-ORGANIZATION
西尾 M1 名詞-固有名詞-地域-一般 I-ORGANIZATION
市立 M1 名詞-一般 I-ORGANIZATION
東部中 M1 名詞-固有名詞-組織 I-ORGANIZATION
（ S2 記号-括弧開 O
間宮 M1 名詞-固有名詞-人名-姓 B-PERSON
衛 S1 名詞-固有名詞-人名-名 I-PERSON
校長 M1 名詞-一般 O
） S2 記号-括弧閉 O
＝ S2 記号-一般 O
同市 M1 名詞-一般 O
下永良 M1 名詞-固有名詞-地域-一般 B-LOCATION
町 S1 名詞-一般 I-LOCATION
西後 M1 名詞-固有名詞-地域-一般 I-LOCATION
落 S1 名詞-一般 O
＝ S2 記号-一般 O
の S9 助詞-連体化 O
校長 M1 名詞-一般 O
室 S1 名詞-一般 O
など M9 助詞-副助詞 O
の S9 助詞-連体化 O
窓 S1 名詞-一般 O
ガラス M10 名詞-一般 O
が S9 助詞-格助詞-一般 O
割 S1 名詞-一般 O
られ M9 動詞-接尾 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
の S9 助詞-連体化 O
が S9 助詞-格助詞-一般 O
十二日朝 T6-1 名詞-数 O
、 S2 記号-読点 O
見つかっ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

いじめ M9 名詞-一般 O
自殺 M1 名詞-サ変接続 O
に対する T1-9 助詞-格助詞-連語 O
学校 M1 名詞-一般 O
側 S1 名詞-接尾-一般 O
へ S9 助詞-格助詞-一般 O
の S9 助詞-連体化 O
悪質 M1 名詞-形容動詞語幹 O
な S9 助詞-終助詞 O
いやがらせ M9 名詞-一般 O
ともみ M9 名詞-固有名詞-人名-名 O
られ M9 動詞-接尾 O
、 S2 記号-読点 O
学校 M1 名詞-一般 O
再建 M1 名詞-サ変接続 O
に S9 助詞-格助詞-一般 O
取り組む T1-9 動詞-自立 O
関係 M1 名詞-サ変接続 O
者 S1 名詞-接尾-一般 O
に S9 助詞-格助詞-一般 O
ショック M10 名詞-一般 O
を S9 助詞-格助詞-一般 O
与え T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

　 S13 記号-空白 O
西尾 M1 名詞-固有名詞-地域-一般 B-ORGANIZATION
署 S1 名詞-一般 I-ORGANIZATION
の S9 助詞-連体化 O
調べ T1-9 名詞-一般 O
など M9 助詞-副助詞 O
による M9 助詞-格助詞-連語 O
と S9 助詞-格助詞-引用 O
、 S2 記号-読点 O
割 S1 名詞-一般 O
られ M9 動詞-接尾 O
ていた M9 形容詞-自立 O
の S9 助詞-連体化 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
三棟 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
ある M9 動詞-自立 O
校舎 M1 名詞-一般 O
の S9 助詞-連体化 O
うち M9 名詞-非自立-副詞可能 O
、 S2 記号-読点 O
北側 M1 名詞-一般 O
校舎 M1 名詞-一般 O
一 S6 名詞-数 O
階 S1 名詞-一般 O
の S9 助詞-連体化 O
職員 M1 名詞-一般 O
室 S1 名詞-一般 O
北側 M1 名詞-一般 O
の S9 助詞-連体化 O
窓 S1 名詞-一般 O
ガラス M10 名詞-一般 O
（ S2 記号-括弧開 O
七 S6 名詞-数 O
センチ M10 名詞-一般 O
× S2 記号-一般 O
六 S6 名詞-数 O
センチ M10 名詞-一般 O
） S2 記号-括弧閉 O
七 S6 名詞-数 O
枚 S1 接頭詞-数接続 O
と S9 助詞-格助詞-引用 O
校長 M1 名詞-一般 O
室 S1 名詞-一般 O
南側 M1 名詞-一般 O
の S9 助詞-連体化 O
窓 S1 名詞-一般 O
ガラス M10 名詞-一般 O
（ S2 記号-括弧開 O
七 S6 名詞-数 O
センチ M10 名詞-一般 O
× S2 記号-一般 O
九 S6 名詞-数 O
センチ M10 名詞-一般 O
） S2 記号-括弧閉 O
五 S6 名詞-数 O
枚 S1 接頭詞-数接続 O
、 S2 記号-読点 O
さらに M9 副詞-助詞類接続 O
、 S2 記号-読点 O
真ん中 T9-1 名詞-一般 O
の S9 助詞-連体化 O
校舎 M1 名詞-一般 O
一 S6 名詞-数 O
階 S1 名詞-一般 O
、 S2 記号-読点 O
三 S6 名詞-数 O
年 S1 名詞-一般 O
Ａ S7 記号-アルファベット O
組 S1 名詞-一般 O
の S9 助詞-連体化 O
廊下 M1 名詞-一般 O
北側 M1 名詞-一般 O
の S9 助詞-連体化 O
窓 S1 名詞-一般 O
ガラス M10 名詞-一般 O
（ S2 記号-括弧開 O
八 S6 名詞-数 O
・ S2 記号-一般 O
五 S6 名詞-数 O
センチ M10 名詞-一般 O
× S2 記号-一般 O
一 S6 名詞-数 O
〇 S2 記号-一般 O
センチ M10 名詞-一般 O
） S2 記号-括弧閉 O
一 S6 名詞-数 O
枚 S1 接頭詞-数接続 O
の S9 助詞-連体化 O
計 S1 接頭詞-数接続 O
十 S6 名詞-数 O
三枚 T6-1 名詞-一般 O
。 S2 記号-句点 O

　 S13 記号-空白 O
現場 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
石 S1 名詞-一般 O
の S9 助詞-連体化 O
よう M9 名詞-非自立-助動詞語幹 O
な S9 助詞-終助詞 O
もの M9 名詞-非自立-一般 O
は S9 助詞-係助詞 O
残っ T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
おら M9 名詞-代名詞-一般 O
ず S9 助動詞 O
、 S2 記号-読点 O
棒 S1 名詞-一般 O
など M9 助詞-副助詞 O
で S9 助動詞 O
たたき M9 動詞-自立 O
割 S1 名詞-一般 O
ったらしい M9 形容詞-接尾 O
。 S2 記号-句点 O

　 S13 記号-空白 O
十一日午後十一時四十五分 T6-1 名詞-数 O
ごろ M9 名詞-接尾-副詞可能 O
、 S2 記号-読点 O
教師 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
帰宅 M1 名詞-サ変接続 O
した M9 名詞-一般 O
時には T1-9 副詞-一般 O
異常 M1 名詞-形容動詞語幹 O
が S9 助詞-格助詞-一般 O
なかっ M9 形容詞-自立 O
た S9 助動詞 O
という M9 助詞-格助詞-連語 O
。 S2 記号-句点 O

十二日午前六時五十分 T6-1 名詞-数 O
ごろ M9 名詞-接尾-副詞可能 O
、 S2 記号-読点 O
部 S1 名詞-一般 O
活動 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
ため M9 名詞-非自立-副詞可能 O
に S9 助詞-格助詞-一般 O
登校 M1 名詞-サ変接続 O
した M9 名詞-一般 O
生徒 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
見つけ T1-9 動詞-自立 O
、 S2 記号-読点 O
校長 M1 名詞-一般 O
を通じ T1-9 助詞-格助詞-連語 O
午前 M1 名詞-副詞可能 O
八時 T6-1 名詞-一般 O
十分 T6-1 名詞-形容動詞語幹 O
ごろ M9 名詞-接尾-副詞可能 O
、 S2 記号-読点 O
同署 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
届け T1-9 名詞-一般 O
た S9 助動詞 O
。 S2 記号-句点 O

稲垣 M1 名詞-固有名詞-人名-姓 B-PERSON
善彦 M1 名詞-固有名詞-人名-名 I-PERSON
教頭 M1 名詞-一般 O
は S9 助詞-係助詞 O
「 S2 記号-括弧開 O
（ S2 記号-括弧開 O
清輝 M1 名詞-固有名詞-人名-名 B-PERSON
君 S1 名詞-代名詞-一般 O
の S9 助詞-連体化 O
自殺 M1 名詞-サ変接続 O
について M9 助詞-格助詞-連語 O
） S2 記号-括弧閉 O
学校 M1 名詞-一般 O
の S9 助詞-連体化 O
責任 M1 名詞-一般 O
だ S9 助動詞 O
と S9 助詞-格助詞-引用 O
思う T1-9 動詞-自立 O
人 S1 名詞-一般 O
が S9 助詞-格助詞-一般 O
やっ M9 動詞-自立 O
た S9 助動詞 O
の S9 助詞-連体化 O
かも M9 助詞-副助詞 O
。 S2 記号-句点 O

残念 M1 名詞-形容動詞語幹 O
です M9 助動詞 O
」 S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
話し T1-9 動詞-自立 O
ていた M9 形容詞-自立 O
。 S2 記号-句点 O

　 S13 記号-空白 O
同校 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
自殺 M1 名詞-サ変接続 O
に関する T1-9 助詞-格助詞-連語 O
電話 M1 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
頻繁 M1 名詞-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
かかっ M9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

中 S1 名詞-非自立-副詞可能 O
に S9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
「 S2 記号-括弧開 O
あんた M9 名詞-代名詞-一般 O
たち M9 名詞-接尾-一般 O
が S9 助詞-格助詞-一般 O
死ん T1-9 動詞-自立 O
でし M9 助動詞 O
ま S9 フィラー O
え S9 フィラー O
」 S2 記号-括弧閉 O
という M9 助詞-格助詞-連語 O
過激 M1 名詞-一般 O
な S9 助詞-終助詞 O
もの M9 名詞-非自立-一般 O
も S9 助詞-係助詞 O
あっ M9 感動詞 O
た S9 助動詞 O
という M9 助詞-格助詞-連語 O
。 S2 記号-句点 O

米国 M1 名詞-固有名詞-地域-国 B-LOCATION
産 S1 名詞-接尾-地域 O
リンゴ M10 名詞-一般 O
、 S2 記号-読点 O
来月 M1 名詞-副詞可能 O
上陸 M1 名詞-サ変接続 O
　 S13 記号-空白 O
甘く T1-9 形容詞-自立 O
歯ごたえ T1-9 名詞-一般 O
十分 T6-1 名詞-形容動詞語幹 O
−− M2 記号-一般 O
将来 M1 名詞-副詞可能 O
は S9 助詞-係助詞 O
低 S1 形容詞-自立 O
価格 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O

　 S13 記号-空白 O
輸入 M1 名詞-サ変接続 O
解禁 M1 名詞-サ変接続 O
に S9 助詞-格助詞-一般 O
伴う T1-9 動詞-自立 O
米国 M1 名詞-固有名詞-地域-国 B-LOCATION
産 S1 名詞-接尾-地域 O
リンゴ M10 名詞-一般 O
の S9 助詞-連体化 O
第 S1 接頭詞-数接続 O
一 S6 名詞-数 O
便 S1 動詞-自立 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
年明け T1-9 名詞-一般 B-DATE
早々 T1-2 副詞-助詞類接続 O
の S9 助詞-連体化 O
一月 T6-1 名詞-副詞可能 O
三日 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
に S9 助詞-格助詞-一般 O
も S9 助詞-係助詞 O
日本 M1 名詞-固有名詞-地域-国 B-LOCATION
に S9 助詞-格助詞-一般 O
上陸 M1 名詞-サ変接続 O
する M9 動詞-自立 O
見通し T1-9 名詞-一般 O
と S9 助詞-格助詞-引用 O
なっ M9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

八日 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
まで M9 助詞-副助詞 O
の S9 助詞-連体化 O
六 S6 名詞-数 O
日間 M1 名詞-接尾-助数詞 O
に S9 助詞-格助詞-一般 O
横浜 M1 名詞-固有名詞-地域-一般 B-LOCATION
など M9 助詞-副助詞 O
に S9 助詞-格助詞-一般 O
約 S1 接頭詞-数接続 O
四 S6 名詞-数 O
トン M10 名詞-一般 O
入港 M1 名詞-サ変接続 O
、 S2 記号-読点 O
数 S1 名詞-数 O
日 S1 名詞-一般 O
後に T1-9 副詞-一般 O
は S9 助詞-係助詞 O
店頭 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
出回る T1-9 動詞-自立 O
。 S2 記号-句点 O

すでに M9 副詞-一般 O
サンプル M10 名詞-一般 O
約 S1 接頭詞-数接続 O
八 S6 名詞-数 O
キロ M10 名詞-一般 O
は S9 助詞-係助詞 O
米国 M1 名詞-固有名詞-地域-国 B-LOCATION
大使館 M1 名詞-一般 O
あて M9 名詞-一般 O
で S9 助動詞 O
今月 M1 名詞-副詞可能 B-DATE
十一日 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
到着 M1 名詞-サ変接続 O
、 S2 記号-読点 O
検査 M1 名詞-サ変接続 O
に S9 助詞-格助詞-一般 O
合格 M1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

　 S13 記号-空白 O
東京 M1 名詞-固有名詞-地域-一般 O
都内 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
先月 M1 名詞-副詞可能 B-DATE
開設 M1 名詞-サ変接続 O
され M9 動詞-自立 O
た S9 助動詞 O
米 S1 名詞-固有名詞-地域-国 B-LOCATION
ワシントン M10 名詞-固有名詞-地域-一般 I-LOCATION
州 S1 名詞-一般 I-LOCATION
の S9 助詞-連体化 O
生産 M1 名詞-サ変接続 O
者 S1 名詞-接尾-一般 O
団体 M1 名詞-一般 O
アップル・コミッション T2-10 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
広報 M1 名詞-サ変接続 O
センター M10 名詞-一般 O
による M9 助詞-格助詞-連語 O
と S9 助詞-格助詞-引用 O
、 S2 記号-読点 O
輸入 M1 名詞-サ変接続 O
業者 M1 名詞-一般 O
は S9 助詞-係助詞 O
大手 M1 名詞-一般 O
ス S10 動詞-自立 O
ーパーのダイエーをはじめ T10-9 名詞-一般 O
、 S2 記号-読点 O
